0.11545,0.10591,0.10614,0.070551,0.079062,0.12943,0.075035,0.099432,0.11218,0.13382
0.76636,0.76039,0.78197,0.74484,0.75982,0.76645,0.74435,0.76831,0.78821,0.77224
-0.11324,0.096366,-0.015174,0.064866,0.0047838,0.046527,-0.0083876,0.096818,0.089185,-0.15624
0.75797,0.75228,0.77431,0.72905,0.75098,0.75184,0.73492,0.75994,0.78817,0.76246
0.88711,0.88982,0.89062,0.89265,0.89019,0.88826,0.88233,0.89178,0.90309,0.89887
0.85022,0.84292,0.85175,0.84147,0.8417,0.83726,0.83407,0.84634,0.85837,0.84781
0.37542,0.38059,0.3304,0.38248,0.37399,0.37654,0.35626,0.37152,0.39003,0.37676
